"上海
Shanghai","长宁区
Changning District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海樱园门诊
SAKURA Garden Clinic","内科、妇产科、儿科、中医
Internal Medicine, OB/GYN, Pediatrics, TCM","上海市长宁区天山路338弄1栋1号3楼
3F,1 Building No.1, Lane 338 Tianshan Road ,Changning District, Shanghai","早上 8:00 至 晚上 7:00
8:00 am - 7:00 pm","上午 9:00 至 晚上 7:00
9:00 am - 7:00 pm",021-62693220,,日语/Japanese,,请提前预约。Please make appointment in advance.,
"上海
Shanghai","长宁区
Changning District",否 No,"私立医疗机构
Private Providers",门诊 OP,"唯儿诺-上海古北门诊部
（上海华普康儿科门诊部）
Wellem-Shanghai Gubei Pediatrics Clinic","儿科、儿童体检、疫苗，中医
Pediatrics, Child Wellness Checkup, Vaccine，TCM ","上海市长宁区富贵东道199号
199 East Fugui Road, Changning District, Shanghai","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm",021-62360813,,英语/English,,"billing-gubei@wellem.com
shbilling@wellem.com",
"上海
Shanghai","长宁区
Changning District",是 Yes,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"上海和睦家医院
Shanghai United Family Hospital"," 全科、内科、 外科、儿科、妇产科
 Family Medicine, Internal Medicine, Surgery, Pediatrics, OB/GYN","上海市长宁区仙霞路1139号
1139 Xianxia Road, Changning District, Shanghai","全天24小时 Hospital is open 24 hours.
门诊工作时间: 早上 8:00 至 晚上 7:00
Clinic working hours: 8:00 am - 7:00 pm","全天24小时 Hospital is open 24 hours.
门诊工作时间:  早上 9:00 至 下午 5:00
Clinic working hours: 9:00 am - 5:00 pm","400-639-3900 (呼叫中心热线 Call center hotline 牙科除外 Excluding Dental)
021-22163900
021-22163922
021-22163936 (预约电话 Appointments)
021-22163999 (24小时急诊电话 24H Emergency Hotline)",,英语/English,"全科
GP",有儿科。Pediatrics is available.,
"上海
Shanghai","长宁区
Changning District",是 Yes,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"上海天坛普华医院
St.Michael Hospital","脑血管病、颅内肿瘤、颅脑外伤、小儿神经系统疾病、脊髓损伤
 Cerebrovascular Diseases, Intracranial Tumors, Craniocerebral Trauma, Children’s Neural Diseases, Spinal Cord Injuries","上海市长宁区红宝石路388号
388 Hongbaoshi Road, Changning District, Shanghai","早上 8:30 至 11:30，下午 1:00 至 5:30
8:30 am - 11:30 am, 1:00 pm - 5:30 pm","早上 8:30 至 下午 4:30
8:30 am - 4:30 pm","021-51551858
021-62705300
021-60534311",,"英语/English
日语/ Japanese",,"1. 有儿科。 Pediatrics is available.
2. 需预约 (急诊除外)。 Need appointment ( except emergency).",
"上海
Shanghai","长宁区
Changning District",是 Yes,"私立医疗机构
Private Providers",门诊 OP,"上海百汇馨康门诊部
Shenton Health Hong Qiao Medical Center","全科，儿科，康复科，妇科，眼科，皮肤科，中医，运动医学科/骨科 Family Medicine, Pediatrics, Chiropractic, Gynecology, Ophthalmology, Gynecology, Dermatology,TCM, Sports Medicine/Orthopedics","上海市长宁区古北路505号
No.505 Gubei Road (near Xianxia Road), Changning District, Shanghai","早上 8:00 至 晚上 6:00
8:00 am - 6:00 pm","周六： 早上 9:00 至 下午 5:00
Saturday: 9:00 am - 5:00 pm
周日无门诊
Sunday: closed.",4008196622,,英语/English,,,
"上海
Shanghai","徐汇区
Xuhui District",否 No,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"美华妇儿服务
American-Sino OB/GYN/Pediatrics Services","产科、四维B超
Obstetrics, Four Dimensional Ultrasound","门诊部: 上海市徐汇区华山路800弄丁香公寓6号裙楼3楼
OP: 3F, Building #6, Clove Apartments, Lane 800 Huashan Road, Xuhui District, Shanghai","门诊部: 早上 9:00 至 晚上 8:00
OP: 9:00 am - 8:00 pm","门诊部: 早上 9:00 至 下午 5:00
OP: 9:00 am - 5:00 pm","021-31752530 (门诊 OP)
021-31752524 (门诊 OP)",,英语/English,,"急诊只有产科，儿科请到宋园路155号7楼，电话021-31752071。
After working hours, OB is available. Pediatrics is available on 7F, 155 Songyuan Road. Tel: 021-31752071",
"上海
Shanghai","徐汇区
Xuhui District",否 No,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"上海博爱医院-国际门诊部
Shanghai Boai Hospital, International Medical Center","内科、外科
Internal Medicine, Surgery. ","上海市徐汇区淮海中路1590号
1590 Middle Huaihai Road, Xuhui District, Shanghai","早上 8:00 至 下午 5:00
8:00 am - 5:00 pm","周六: 早上 8:00 至 下午 5:00
周日休息
Saturday: 8:00 am - 5:00 pm
Sunday is closed.","021-64370113
021-64312600 (转 151/166)",,"英语/English
日语/Japanese
韩语/Korean",,有儿科。 Pediatrics is available.,
"上海
Shanghai","徐汇区
Xuhui District",否 No,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"上海禾新医院（原上海辰新医院）
Shanghai Landseed Hospital","全科医疗、家庭医疗、儿科、妇产科 General Medicine, Family Medicine, Pediatrics, Obstetrics&Gynecology","上海市徐汇区钦江路102号（近虹漕路）
102 Qingjiang Road, Xuhui District, Shanghai","早上 8:30 至 12:00，下午 2:00 至 5:00, 下午 6:00 至 晚上 10:30
其他时间段为急诊时间
8:30 am - 12:00 pm, 2:00 pm - 5:00 pm, 6:00 pm - 10:30 pm
Other time is  for emergency.","早上 8:30 至 12:00，下午 2:00 至 5:00, 下午 6:00 至 晚上 10:30
其他时间段为急诊时间
8:30 am - 12:00 pm, 2:00 pm - 5:00 pm, 6:00 pm - 10:30 pm
Other time is  for emergency.",021-61957888,,英语/English,,"1.3个月以下新生儿请在就诊前电话咨询。 Kid before 3 months year old please call before consulting.
2.请提前预约。 Some departments are only available during certain hours.  Please call for an appointment.
3.landseedhospital.com.cn",
"上海
Shanghai","徐汇区
Xuhui District",否 No,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"上海禾新医院国际部
Shanghai Landseed Hospital, International Medical Center","全科医疗、家庭医疗、儿科、妇产科 General Medicine, Family Medicine,
Pediatrics,
Obstetrics&Gynecology","上海市徐汇区钦江路102号2楼（近虹漕路）
2F, 102 Qingjiang Road, Xuhui District, Shanghai","早上 8:30 至 12:00，下午 2:00 至 5:00
8:30 am - 12:00 pm, 2:00 pm - 5:00 pm","周六: 早上 8:30 - 12:00, 下午 2:00 - 5:00，周日休息
Saturday: 8:30 am - 12:00 am, 2:00 pm - 5:00 pm, Sunday is closed.",021-61957896,,"英语/English
日语/Japanese",,"1.3个月以下新生儿请在就诊前电话咨询。 kid before 3 months year old please call before consulting.
2.请提前预约。 Some departments are only available during certain hours.  Please call for an appointment.
3.landseedhospital.com.cn",
"上海
Shanghai","徐汇区
Xuhui District",否 No,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"上海仁爱医院国际医疗中心
Shanghai Renai Hospital, International Medical Center","骨科、妇科、胆结石、微创
Orthopedics, Gynecology, Gallstones, Minimally Invasive Surgery","上海市徐汇区漕溪路127号
127 Caoxi Road, Xuhui District, Shanghai","早上 9:00 至 下午 5:00
24小时急诊
9:00 am - 5:00 pm
24H emergency","早上 9:00 至 下午 5:00
24小时急诊
9:00 am - 5:00 pm
24H emergency","021-64688888
021-54893781 (24H)",,英语/English,,,
"上海
Shanghai","徐汇区
Xuhui District",否 No,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"上海远大心胸医院 国际部
Shanghai Yodak Cardio-Thoracic Hospital International Department","心血管内科、成人心脏外科、小儿心脏中心、腔镜心脏中心、胸科 Cardiovascular Medicine, Adult Cardiac Surgery, Pediatric Cardiac Center, Central Catheter Center, Thoracic Department","上海市徐汇区龙漕路218号2楼
2F, 218 Longcao Road, Xuhui District, Shanghai","全天开放
门诊工作时间：早上 8:00 至 下午 5:00
24 Hours
Clinic working hours: 8:00 am - 5:00 pm","全天开放
门诊工作时间：早上 8:00 至 下午 5:00
24 Hours
Clinic working hours: 8:00 am - 5:00 pm","021-54480161
021-64310609",,英语/English,,请提前预约。Please make appointment in advance.,
"上海
Shanghai","徐汇区
Xuhui District",否 No,"私立医疗机构
Private Providers",门诊 OP,"鼎瀚中医
Doctors & Herbalists Health Center"," 内科、妇科、皮肤科、骨科及创伤科 General Medicine, Gynaecology, Dermatology, Orthopaedics & Traumatology ","上海市徐汇区中山西路1602号宏汇国际广场B座101
101 Block B, Hongwell International Plaza, 1602 West Zhongshan Road, Xuhui District, Shanghai","周一、周三至周五: 早上 9:00 至 晚上 8:30
周二: 早上 9:00 至 下午 5:00
Monday, Wednesday to Friday: 9:00 am - 8:30 pm
Tuesday: 9:00 am - 5:00 pm","周六: 早上 9:00 至 晚上 8:30
周日: 早上 9:00 至 下午 5:00
Saturday: 9:00 am - 8:30 pm
Sunday: 9:00 am - 5:00 pm",021-64475959,,,,请提前预约。Please make appointment in advance.,
"上海
Shanghai","徐汇区
Xuhui District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海宏恩眼科门诊部
Western Eye Center",眼科 Ophthalmology,"上海市徐汇区永嘉路570号永嘉庭4号楼2楼421室
Unit 421, 2F, Building No.4, Surpass Court, 570 Yongjia Road, Xuhui District, Shanghai","上午 8:30 至 下午 6:30
 8:30 am - 6:30 pm","周六：上午 9:00 至 下午 5:30，周日休息
Saturday: 9:00 am - 5:30 pm, Sunday is closed.",021-64666500,,英语/English,,,
"上海
Shanghai","徐汇区
Xuhui District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海莱佛士医疗中心 (上海瑞和门诊部)
Raffles Medical Center",家庭医疗 Family Medicine ,"上海市徐汇区虹梅路1801号凯科国际大厦 2楼 (近宜山路)
2F Innov Tower, 1801 Hongmei Road, Xuhui District, Shanghai (near Yishan Road)","早上 8:00 至 下午 5:00
 8:00 am - 5:00 pm","周六: 早上 8:00 至 下午 5:00
周日休息
Saturday: 8:00 am - 5:00 pm
Sunday is closed.","021-61972300 (24小时 24H)
021-61972311 (24小时 24H)
021-61972381",,"英语/English
粤语/Cantonese",,请提前预约。Please make appointment in advance.,
"上海
Shanghai","徐汇区
Xuhui District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海圣蕊慈门诊部（暂停营业）
St. Reiss (Shanghai) Medical Center (Temporarily Closed)","全科、心脏内科、皮肤科、耳鼻喉科、内分泌科 GP, Cardiology, Dermatology, E.N.T., Endocrinology ","上海市徐汇区淮海中路1720号众联别墅D座
Building D, Zhonglian Villa, 1720 Middle Huaihai Road, Xuhui District, Shanghai","早上 9:00 至 下午 6:00
 9:00 am - 6:00 pm","周六: 早上 9:00 至 下午 6:00
周日: 早上 9:00 至 下午 1:30
Saturday: 9:00 am - 6:00 pm
Sunday: 9:00 am - 1:30 pm","021-54048770
021-54048769
021-54048771　",,,,请提前预约。Please make appointment in advance.,
"上海
Shanghai","徐汇区
Xuhui District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海怡东门诊部
Shanghai Eaton Medical Centre","家庭医生和内科、体检、儿科、基础眼科
Family and Internal Medicine, Health Checkup, Pediatrics, General Ophthalmology ","上海市徐汇区淮海中路1325号爱美高大厦304-309室
304-309 Evergo Tower, 1325 Middle Huaihai Road, Xuhui District, Shanghai","早上 8:00 至 下午 5:00
 8:00 am -5:00 pm","早上 8:00 至 中午 12:00
8:00 am - 12:00 pm",021-64730055,,英语/English,,"出国体检套餐不可享受直付服务。Eaton won't provide the direct billing service for Visa edical Examination PKG.
Fax: 021-64032012
service@eatonclinic.com",
"上海
Shanghai","徐汇区
Xuhui District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海永惠华门诊部
Towako Clinic Shanghai","泌尿科、妇科、中医科、皮肤科、康复科 Urology, Gynecology, TCM, Dermatology, Rehabilitation","上海市徐汇区华山路800弄丁香公寓6号楼裙楼4层
4F, Building No.6, Clove Apartments, Lane 800 Huashan Road, Xuhui District, Shanghai","早上 8:30 至 下午 5:30
8:30 am - 5:30 pm","休息
Closed",021-62113333,,"英语/English
日语/Japanese",,"需提前预约，特别是需要英语服务。 Please make appointment, especially the English Service.",
"上海
Shanghai","徐汇区
Xuhui District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海臻视眼科门诊部
Shanghai True Vision Eye Clinic","眼科、激光治疗、老花眼、白内障、视网膜疾病
Ophthalmology, Laser Corrections, Presbyopia, Cataract, Retinal Disease","上海市徐汇区宜山路333号1幢109室
Room 109, Building No.1, 333 Yishan Road, Xuhui District, Shanghai","上午 9:00 至 下午 5:00
周四休息
9:00 am - 5:00 pm
Thursday is closed.","上午 9:00 至 下午 5:00
9:00 am - 5:00 pm",021-33680808,,英语/English,,,
"上海
Shanghai","徐汇区
Xuhui District",否 No,"私立医疗机构
Private Providers",门诊 OP,"圣恩儿童医疗中心
Sunray Children's Clinic","儿童常见病门诊、儿童保健指导与咨询、哮喘 General Clinic, Children's Health Care, Asthma","上海市徐汇区永嘉路718弄1号
1, Lane 718 Yongjia Road, Xuhui District, Shanghai","早上 8:30 至 下午 6:00
8:30 am - 6:00 pm","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm ",021-34691700,,"英语/English
日语/ Japanese",,Fax: 021-34696905,
"上海
Shanghai","浦东新区
Pudong New District",否 No,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"上海开元骨科医院
Shanghai Kaiyuan Orthopedic Hospital","骨科、康复、普外科、内科
Orthopaedic, Rehabilitation, General Sugery, Internal Medicine","上海市浦东新区菏泽路88号5楼
5F, 88 Heze Road, Puong New District, Shanghai","早上 8:30 至 晚上 8:30
(下午 5:00 至 晚上 8:30需提前预约)
8:30 am - 8:30pm
(Please make appointment from 5:00 pm to 8:30 pm)","早上 8:30 至 晚上 8:30
(下午 5:00 至 晚上 8:30需提前预约)
8:30 am - 8:30pm
(Please make appointment from 5:00 pm to 8:30 pm)","021-61463499 (8:00~17:00)
021-61463316 (病房电话24小时 24H)",,"英语/English
日语/Japanese",,"17:00至20:30门诊需提前预约。Please make appointment if client seek for treatment from 17:00 to 20:30.
Fax: 021-61463488
Email: vip.ky@columbia-china.com",
"上海
Shanghai","浦东新区
Pudong New District",否 No,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"上海瑞东医院
Shanghai Ruidong Hospital, International Medical Center","消化病内镜治疗中心、体检
Endoscopy Center for Digestive Diseases, Physical Checkup ","上海市浦东新区锦绣东路120号2楼
2F, 120 East Jingxiu Road, Pudong New District, Shanghai","早上 8:00 至 晚上 8:30
8:00 am - 8:30 pm","早上 8:00 至 晚上 8:30
8:00 am - 8:30 pm","021-58339595
15221111995 (24小时 24H)",,英语/English,,不提供中医直付服务。DB service of TCM is not available.,
"上海
Shanghai","浦东新区
Pudong New District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海德视佳眼科门诊
EuroEyes Shanghai","眼科、激光治疗、老花眼、白内障、视网膜疾病 Ophthalmology, Laser Corrections, Presbyopia, Cataract, Retinal Disease","上海市浦东新区世纪大道88号金茂大厦裙楼5楼
5F J-Life, JinMao Tower, 88 Century Avenue, Pudong New District, Shanghai","早上 9:00 至 晚上 7:30
 9:00 am - 7:30 pm","周六: 早上 9:30 至 下午 6:00, 周日休息
Saturday: 9:30 am - 6:00 pm, Sunday is closed.","400-720-7999
021-58697999",,英语/English,,Email: Shanghai@euroeyes.com,
"上海
Shanghai","浦东新区
Pudong New District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海东和邦道门诊部
Shanghai Towa Bund Medical Center","内科、外科、耳鼻科、妇科、中医科、牙科、康复诊疗科、儿科 Internal Medicine, Surgery, ENT, Gynecology, Traditional Chinese Medicine, Dental, Rehabilitation, Pediatrics","上海市浦东新区锦康路5号
5 Jinkang Road, Pudong New District, Shanghai","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm","早上 9:00 至 下午 5:00
9:00 am - 5:00 pm","021-50179407
021-50179406 (Dental only)
13167138700 (急诊 ER)",,"英语/English
日语/Japanese",,,
"上海
Shanghai","浦东新区
Pudong New District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海全康医疗-浦东诊所
Shanghai Global HealthCare Pudong Center","医疗保健、内科
Health Care, Internal Medicine","上海市浦东新区世纪大道100号环球金融中心2楼商场212室
Room 212, 2F Shopping Center, World Financial Center, 100 Century Avenue, Pudong New District, Shanghai","早上 8:00 至 晚上 7:00
8:00 am - 7:00 pm","早上 9:00 至 下午 5:00
 9:00 am - 5:00 pm","021-68775093
English: 13681888833
Japanese: 13671955332",,"英语/English
日语/Japanese",,请提前预约。Please make appointment in advance.,
"上海
Shanghai","浦东新区
Pudong New District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海睿宝儿科门诊部
Rainbow Children's Clinic","儿科、中医
Pediatrics,  TCM","上海市浦东新区花木路1743-1747号
1743-1747 Huamu Road, Pudong New District, Shanghai","周二 至 周五：早上 9:00 至 晚上 7:00
周一休息
Tuesday - Friday: 9:00 am - 7:00 pm
Monday is closed.","周六：早上 9:00 至 晚上 7:00
周日：上午 10:00 至 下午 5:00
Saturday: 9:00 am - 7:00 pm
Sunday: 10:00 am - 5:00 pm",021-64669699,,"英语/English
日语/Japanese",,Fax: 021-64454091,
"上海
Shanghai","浦东新区
Pudong New District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海身浦佳中医门诊部
Body & Soul Medical Clinic, Pudong Clinic","妇科、针灸、推拿、理疗、心理治疗 Gynecology, Acupuncture, Tuina-massage, Physiotherapy, Psychological Consultations","上海市浦东新区民生路1518号B楼1303室
Room 1303, Building B, 1518 Minsheng Road, Pudong New District, Shanghai","周一、周三 至 周五：早上 9:00 至 下午 6:00
周二：早上 9:00 至 晚上 8:00
Monday, Wednesday to Friday: 9:00 am - 6:00 pm
Tuesday: 9:00 am - 8:00 pm","周六：早上 9:00 至 下午 6:00
周日休息
Saturday: 9:00 am - 6:00 pm
Sunday is closed.",021-61620361,,英语/English,,,
"上海
Shanghai","浦东新区
Pudong New District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海威瑞门诊部（暂停营业）
Shanghai Healthway Medical Center(Jin Qiao) (Temporarily Closed)",家庭医疗 Family Medicine ,"上海市浦东新区碧云路1228号（靠近红枫路）
1228 Biyun Road, Pudong New District, Shanghai (near Hongfeng Road)","早上 8:00 至 晚上 7:00
8:00 am - 7:00 pm","周六: 早上 9:00 至 下午 5:00，周日休息
Saturday: 9:00 am - 5:00 pm, Sunday is closed.","021-50301699
800-988-1105",,英语/English,,"请提前预约。Please make appointment in advance.
（暂停营业） (Temporarily Closed)",
"上海
Shanghai","浦东新区
Pudong New District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海沃德医疗中心
Worldpath Clinic International","妇产科、儿科、内科、外科
OB/GYN, Pediatrics, Internal Medicine, General Surgery","上海市浦东新区南泉北路399号(世纪大道777号C座)
399 North Nanquan Road, Pudong New District, Shanghai (Block C, 777 Century Avenue)","早上 9:00 至 晚上 18:30
9:00 am - 18:30 pm
Holidays: 9:00 am ~ 17:00 pm","早上 9:00 至 下午 17:30
9:00 am – 17:30 pm
Holidays: 9:00 am ~ 17:00 pm","400-036-8880  
021-20207888",,"英语/English
日语/Japanese
粤语/Cantonese",,"下午5:30 至晚上8:00的就诊需提前预约，有儿科夜门诊。 儿科急诊请到宋园路155号7楼，电话021-31752071。
Please make appointment for 5:30pm to 8:00pm. Night outpatient service for pediatrics is available.
Pediatrics emergency is available on 7F, 155 Songyuan Road. Tel: 021-31752071
Fax: 021-20207999
Email: info@worldpathclinic.com",
"上海
Shanghai","浦东新区
Pudong New District",否 No,"私立医疗机构
Private Providers",门诊 OP,"圣欣儿童医疗中心
Sunray Children's Clinic","儿童常见病门诊、儿童保健指导与咨询、哮喘 General Clinic, Children's Health Care, Asthma","上海市浦东新区长柳路58号101室
Room 101, 58 Changliu Road, Pudong New District, Shanghai","早上 8:30 至 下午 6:00
 8:30 am - 6:00 pm","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm",021-68680119,,"英语/English
日语/ Japanese",,"1. 有儿科服务。 Pediatrics is available.
2. 有成人中医。TCM for adults is available.",
"上海
Shanghai","浦东新区
Pudong New District",是 Yes,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"上海东方联合医院
Shanghai East International Medical Center","家庭全科、儿科、妇产科、脊椎神经治疗科 Family Medicine, Pediatrics, Obstetrics, Gynecology, Chiropractic Treatments","上海市浦东新区浦东南路551号
551 South Pudong Road, Pudong New District, Shanghai","早上 9:00 至 晚上 7:00
9:00 am - 7:00 pm","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm ","021-58799999
15000190899",,英语/English,"全科
GP","夜间不提供直接付费服务。Do not provide direct billing service during night shift: Monday-Friday, 8:30 pm - 8:30 am; Saturday - Sunday, 6:00 pm - 9:00 am.",
"上海
Shanghai","浦东新区
Pudong New District",是 Yes,"私立医疗机构
Private Providers",门诊 OP,"上海汇星金浦门诊部
ParkwayHealth-Shanghai JinMao Tower Medical Center","妇产科、儿科、心血管科、物理治疗、心理咨询 Obstetrics & Gynecology, Pediatrics, Cardiology, Physiotherapy, Psychology","上海市浦东新区世纪大道88号金茂大厦裙房1N01(B)
1N01(B), Jinmao Tower, 88 Century Avenue, Pudong New District, Shanghai","早上 9:00 至 晚上 7:00
9:00 am - 7:00 pm","周六: 早上 9:00 至 下午 5:00，周日休息
Saturday: 9:00 am - 5:00 pm, Sunday is closed.",4008196622,,英语/English,,,
"上海
Shanghai","浦东新区
Pudong New District",是 Yes,"私立医疗机构
Private Providers",门诊 OP,"上海瑞浦门诊部
ParkwayHealth-Jin Qiao Medical and Dental Center","妇产科、儿科、五官科、消化科、心理咨询 Obstetrics and Gynecology, Pediatrics, E.N.T., Gastroenterology, Psychology","上海市浦东新区金桥碧云路997号
997 Biyun Road, Jinqiao, Pudong New District, Shanghai","早上 8:30 至 晚上 7:00
8:30 am - 7:00 pm","早上 9:00 至 下午 5:00
9:00 am - 5:00 pm",4008196622,,英语/English,,,
"上海
Shanghai","闵行区
Minhang District",是 Yes,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"美国医学中心（良远健康门诊部）
American Medical Center","运动医学、康复医学、微创手术、预防医学 Sports Medicine, Rehabilitation Medicine, Minimally Invasive Surgery, Preventive Medicine ","上海市闵行区田林路888弄1号东
1 East, Lane 888 Tianlin Road, Minhang District, Shanghai","早上 8:00 至 晚上 8:00
8:00 am - 8:00 pm","早上 8:00 至 晚上 8:00
8:00 am - 8:00 pm","021-64857333
18616239281 (24小时电话 24H)",,英语/English,,,
"上海
Shanghai","闵行区
Minhang District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海身闵佳门诊部
Body & Soul Medical Clinic, Minhang Clinic","妇科、针灸、推拿、理疗、心理治疗 Gynecology, Acupuncture, Tuina-massage, Physiotherapy, Psychological Consultations","上海市闵行区程家桥支路211号
211 Chengjiaqiao Road, Minhang District, Shanghai","周一、周三、周四、周五: 早上 9:00 至 下午 6:00
周二: 早上 9:00 至 晚上 8:00
Monday,Wednesday,Thursday,Friday: 9:00 am - 6:00 pm
Tuesday: 9:00 am - 8:00 pm","周六: 上午 10:00 至 下午 6:00, 周日休息
Saturday: 10:00 am - 6:00 pm, Sunday is closed.",021-64616550,,"英语/English
德语/German
日语/ Japanese",,,
"上海
Shanghai","闵行区
Minhang District",否 No,"私立医疗机构
Private Providers",门诊 OP,"圣安儿童医疗中心
Sunshine Children's Clinic","儿童常见病门诊、儿童保健指导与咨询、哮喘 General Clinic, Children's Health Care, Asthma","上海市闵行区伊犁南路85号
85 South Yili Road, Minhang District, Shanghai","早 上8:30 至 下午 6:00
8:30 am - 6:00 pm","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm","021-54776480
021-54776481",,"英语/English
日语/Japanese",,,
"上海
Shanghai","闵行区
Minhang District",是 Yes,"私立医疗机构
Private Providers",门诊 OP,"和睦家丰尚诊所
Shanghai United Family Fengshang Clinic
（原上海闵行和美家诊所
Shanghai United Family Minhang Clinic)","全科、心理咨询
Family Medicine, Family Counseling","上海市闵行区华漕镇运乐路673号（运乐路金丰路路口）
No.673, Yunle Road, Huacao Town, Minhang District, Shanghai","早上 8:30 至 下午 6:30
8:30 am - 6:30 pm","周六: 早上 9:00 至 下午 5:00
周日休息
Saturday: 9:00 am - 5:00 pm
Sunday is closed.","021-22010995 (预约电话 Appointments)
021-51331999 (24小时急诊电话 24H ER Hotline)",,英语/English,,,
"上海
Shanghai","静安区
Jing'an District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海百诺门诊部
Shanghai Columbia Bainuo Clinic","妇科、康复、皮肤科、儿科 、五官科、中医
Gynecology, Pediatrics, Dermatology, Rehabilitation, ENT，TCM","上海市静安区南京西路1468号中欣大厦2505室
2505 United Plaza, 1468 West Nanjing Road, Jing’an District, Shanghai","上午 8:30 至 下午 7:00
8:30 am - 7:00 pm","上午 8:30 至 下午 7:00
8:30 am - 7:00 pm",021-63275599,,"英语/English
日语/Japanese",,"有儿科，无疫苗接种。Pediatrics is available, but no vaccination.",
"上海
Shanghai","静安区
Jing'an District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海全康医疗浦西诊所
Shanghai Global HealthCare Puxi Center","医疗保健、内科
Health Care, Internal Medicine","上海市静安区南京西路1788号1788国际中心303室
Suite 303 Eco City, 1788 West Nanjing Road, Jing'an District, Shanghai","早上 8:00 至 晚上 7:00
 8:00 am - 7:00 pm","早上 9:00 至 下午 5:00
9:00 am - 5:00 pm","021-52986339
English: 13681888833
Japanese: 13671955332",,"英语/English
日语/Japanese",,"1. 有儿科。 Pediatrics is available.
2. 请提前预约。Please make appointment in advance.",
"上海
Shanghai","静安区
Jing'an District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海身心佳中医门诊部
Body & Soul Medical Clinic, Jing'an Clinic","针灸、理疗
Acupuncture, Physiotherapy","上海市静安区威海路500号四季酒店6楼
6F, Four Seasons Hotel, 500 Weihai Road, Jing'an District, Shanghai","请提前预约
please make appointment in advance.","周六请提前预约
周日休息
Saturday please make appointment in advance.
Sunday is closed.",021-51019262,,英语/English,,,
"上海
Shanghai","静安区
Jing'an District",否 No,"私立医疗机构
Private Providers",门诊 OP,"上海新视界中兴眼科医院VIP
Shanghai Xinshijie Eye Hospital International Medical Center","眼科、激光治疗、老花眼、白内障、视网膜疾病
Ophthalmology, Laser Corrections, Presbyopia, Cataract, Retinal Disease","上海市静安区中兴路1618号
1618 Zhongxing Road, Jingan District, Shanghai","上午 8:00 至 下午 5:00
8:00 am - 5:00 pm","周六：上午 8:00 至 下午 5:00
周日休息
Saturday: 8:00 am - 5:00 pm
Sunday is closed.",021-66059999,,英语/English,,,
"上海
Shanghai","静安区
Jing'an District",是 Yes,"私立医疗机构
Private Providers",门诊 OP,"上海百汇华鹰门诊部
ParkwayHealth-Shanghai Gleneagles International Medical & Surgical Center","妇产科、消化内科、心血管科、眼科、五官科 Obstetrics & Gynecology, Gastroenterology, Cardiology, Ophthalmology, ENT","上海市静安区南京西路389号明天广场裙房4楼
4F, Tomorrow Square, 389 West Nanjing Road, Jing‘an District, Shanghai","早上 9:00 至 晚上 7:00
9:00 am - 7:00 pm","早上 9:00 至 下午 5:00
9:00 am - 5:00 pm",4008196622,,英语/English,,只有百汇华鹰门诊部有当日手术。 Only Gleneagles Medical Surgical Center can offer daycare surgery.,
